ID;Unidade Curricular;Semana do 1º Semestre;Semana do 2º Semestre;Curso;Semana do Ano;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
22300;Análise Prescritiva;7;-;PGCD;42;03633TP01;PG CD;21;Qui;19:30:00;21:00:00;13/10/2022;BYOD (Bring Your Own Device);D1.07
22301;Análise Prescritiva;6;-;PGCD;41;03633TP01;PG CD;21;Qui;19:30:00;21:00:00;06/10/2022;BYOD (Bring Your Own Device);D1.07
22302;Análise Prescritiva;5;-;PGCD;40;03633TP01;PG CD;21;Qui;19:30:00;21:00:00;29/09/2022;BYOD (Bring Your Own Device);D1.07
22303;Análise Prescritiva;4;-;PGCD;39;03633TP01;PG CD;21;Qui;19:30:00;21:00:00;22/09/2022;BYOD (Bring Your Own Device);D1.07
22304;Análise Prescritiva;11;-;PGCD;46;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;10/11/2022;BYOD (Bring Your Own Device);D1.07
22305;Análise Prescritiva;10;-;PGCD;45;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;03/11/2022;BYOD (Bring Your Own Device);D1.07
22306;Análise Prescritiva;9;-;PGCD;44;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;27/10/2022;BYOD (Bring Your Own Device);D1.07
22307;Análise Prescritiva;8;-;PGCD;43;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;20/10/2022;BYOD (Bring Your Own Device);D1.07
22308;Análise Prescritiva;7;-;PGCD;42;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;13/10/2022;BYOD (Bring Your Own Device);D1.07
22309;Análise Prescritiva;6;-;PGCD;41;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;06/10/2022;BYOD (Bring Your Own Device);D1.07
22310;Análise Prescritiva;5;-;PGCD;40;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;29/09/2022;BYOD (Bring Your Own Device);D1.07
22311;Análise Prescritiva;4;-;PGCD;39;03633TP01;PG CD;21;Qui;18:00:00;19:30:00;22/09/2022;BYOD (Bring Your Own Device);D1.07
22312;Gestão de Stress;14;-;CT;49;03562TP04;CI-CT-04;32;Sáb;10:00:00;13:00:00;03/12/2022;Sala de Aulas normal;1E04
22313;Gestão de Stress;13;-;CT;48;03562TP04;CI-CT-04;32;Sáb;10:00:00;13:00:00;26/11/2022;Sala de Aulas normal;1E04
22314;Gestão de Stress;12;-;CT;47;03562TP04;CI-CT-04;32;Sáb;10:00:00;13:00:00;19/11/2022;Sala de Aulas normal;1E04
22315;Gestão de Stress;11;-;CT;46;03562TP04;CI-CT-04;32;Sáb;10:00:00;13:00:00;12/11/2022;Sala de Aulas normal;1E04
22316;Pensamento Crítico;11;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;47;00677TP10;CT-S-02, LMATD-A1;0;Ter;14:00:00;17:00:00;15/11/2022;Não necessita de sala;
22317;Pensamento Crítico;10;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;46;00677TP10;CT-S-02, LMATD-A1;0;Ter;14:00:00;17:00:00;08/11/2022;Não necessita de sala;
22318;Pensamento Crítico;8;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;44;00677TP10;CT-S-02, LMATD-A1;0;Ter;14:00:00;17:00:00;25/10/2022;Não necessita de sala;
22319;Pensamento Crítico;7;-;CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;43;00677TP10;CT-S-02, LMATD-A1;0;Ter;14:00:00;17:00:00;18/10/2022;Não necessita de sala;
22320;Dissertação em Engenharia de Telecomunicações e Informática (2020);14;-;METI;50;DETIT01;METI-B1;17;Qua;16:00:00;17:30:00;07/12/2022;Não necessita de sala;
22321;Dissertação em Engenharia de Telecomunicações e Informática (2020);13;-;METI;49;DETIT01;METI-B1;17;Qua;16:00:00;17:30:00;30/11/2022;Não necessita de sala;
22322;Dissertação em Engenharia de Telecomunicações e Informática (2020);12;-;METI;48;DETIT01;METI-B1;17;Qua;16:00:00;17:30:00;23/11/2022;Não necessita de sala;
22323;Dissertação em Engenharia de Telecomunicações e Informática (2020);11;-;METI;47;DETIT01;METI-B1;17;Qua;16:00:00;17:30:00;16/11/2022;Não necessita de sala;
22324;Dissertação em Engenharia de Telecomunicações e Informática (2020);10;-;METI;46;DETIT01;METI-B1;17;Qua;16:00:00;17:30:00;09/11/2022;Não necessita de sala;
22325;Dissertação em Engenharia de Telecomunicações e Informática (2020);9;-;METI;45;DETIT01;METI-B1;17;Qua;16:00:00;17:30:00;02/11/2022;Sala Aulas Mestrado;
22326;Bases de Dados;15;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;50;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;09/12/2022;Laboratório de Informática;D1.14
22327;Bases de Dados;14;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;49;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;02/12/2022;Laboratório de Informática;D1.14
22328;Bases de Dados;13;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;48;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;25/11/2022;Laboratório de Informática;D1.14
22329;Bases de Dados;12;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;47;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;18/11/2022;Laboratório de Informática;D1.14
22330;Bases de Dados;11;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;46;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;11/11/2022;Laboratório de Informática;D1.14
22331;Bases de Dados;9;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;44;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;28/10/2022;Laboratório de Informática;D1.14
22332;Bases de Dados;8;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;43;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;21/10/2022;Laboratório de Informática;D1.14
22333;Bases de Dados;7;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;42;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;14/10/2022;Laboratório de Informática;D1.14
22334;Bases de Dados;6;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;41;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;07/10/2022;Laboratório de Informática;D1.14
22335;Bases de Dados;5;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;40;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;30/09/2022;Laboratório de Informática;D1.14
22336;Bases de Dados;4;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;39;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;23/09/2022;Laboratório de Informática;D1.14
22337;Bases de Dados;3;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;38;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;14:30:00;16:00:00;16/09/2022;Laboratório de Informática;D1.14
22338;Bases de Dados;15;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;50;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;09/12/2022;Laboratório de Informática;D1.14
22339;Bases de Dados;14;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;49;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;02/12/2022;Laboratório de Informática;D1.14
22340;Bases de Dados;13;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;48;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;25/11/2022;Laboratório de Informática;D1.14
22341;Bases de Dados;12;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;47;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;18/11/2022;Laboratório de Informática;D1.14
22342;Bases de Dados;11;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;46;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;11/11/2022;Laboratório de Informática;D1.14
22343;Bases de Dados;9;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;44;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;28/10/2022;Laboratório de Informática;D1.14
22344;Bases de Dados;8;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;43;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;21/10/2022;Laboratório de Informática;D1.14
22345;Bases de Dados;7;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;42;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;14/10/2022;Laboratório de Informática;D1.14
22346;Bases de Dados;6;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;41;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;07/10/2022;Laboratório de Informática;D1.14
22347;Bases de Dados;5;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;40;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;30/09/2022;Laboratório de Informática;D1.14
22348;Bases de Dados;4;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;39;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;23/09/2022;Laboratório de Informática;D1.14
22349;Bases de Dados;3;-;LETI, LEI, LEI-PL, LIGE, LIGE-PL;38;03724PL20;ET-B9, ET-B12, ET-B11, ET-B10;6;Sex;13:00:00;14:30:00;16/09/2022;Laboratório de Informática;D1.14
22350;Gestão Intercultural (Mim);10;-;MGI;46;00809PL02;MGIA1;45;Qua;19:30:00;21:00:00;09/11/2022;Sala Aulas Mestrado;B2.01
22351;Gestão Intercultural (Mim);10;-;MGI;46;00809PL02;MGIA1;45;Qua;18:00:00;19:30:00;09/11/2022;Sala Aulas Mestrado;B2.01
22352;Gestão Intercultural (Mim);11;-;MGI;46;00809PL02;MGIA1;45;Qui;19:30:00;21:00:00;10/11/2022;Sala Aulas Mestrado;B2.01
22353;Gestão Intercultural (Mim);11;-;MGI;46;00809PL02;MGIA1;45;Qui;18:00:00;19:30:00;10/11/2022;Sala Aulas Mestrado;B2.01
22354;Gestão Intercultural (Mim);10;-;MGI;46;00809PL02;MGIA1;45;Ter;19:30:00;21:00:00;08/11/2022;Sala Aulas Mestrado;B2.01
22355;Gestão Intercultural (Mim);10;-;MGI;46;00809PL02;MGIA1;45;Ter;18:00:00;19:30:00;08/11/2022;Sala Aulas Mestrado;B2.01
22356;Gestão Intercultural (Mim);10;-;MGI;46;00809PL02;MGIA1;45;Seg;19:30:00;21:00:00;07/11/2022;Sala Aulas Mestrado;B2.01
22357;Gestão Intercultural (Mim);10;-;MGI;46;00809PL02;MGIA1;45;Seg;18:00:00;19:30:00;07/11/2022;Sala Aulas Mestrado;B2.01
22358;Gestão Intercultural (Mim);10;-;MGI;45;00809PL02;MGIA1;45;Qui;19:30:00;21:00:00;03/11/2022;Sala Aulas Mestrado;
22359;Gestão Intercultural (Mim);10;-;MGI;45;00809PL02;MGIA1;45;Qui;18:00:00;19:30:00;03/11/2022;Sala Aulas Mestrado;
22360;Trabalho e Emprego na Sociedade Digital;16;-;LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;51;04399T01;LDSA-A1;0;Sex;09:30:00;12:30:00;16/12/2022;Não necessita de sala;
22361;Trabalho e Emprego na Sociedade Digital;9;-;LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;44;04399T01;LDSA-A1;0;Sex;09:30:00;12:30:00;28/10/2022;Não necessita de sala;
22362;Trabalho e Emprego na Sociedade Digital;8;-;LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;43;04399T01;LDSA-A1;0;Sex;09:30:00;12:30:00;21/10/2022;Não necessita de sala;
22363;Trabalho e Emprego na Sociedade Digital;7;-;LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;42;04399T01;LDSA-A1;0;Sex;09:30:00;12:30:00;14/10/2022;Não necessita de sala;
22364;Trabalho e Emprego na Sociedade Digital;5;-;LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;40;04399T01;LDSA-A1;0;Sex;09:30:00;12:30:00;30/09/2022;Não necessita de sala;
22365;Trabalho e Emprego na Sociedade Digital;4;-;LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;39;04399T01;LDSA-A1;0;Sex;09:30:00;12:30:00;23/09/2022;Não necessita de sala;
22366;Marketing para as Tecnologias;14;-;LIGE, LIGE-PL;49;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;02/12/2022;Sala de Aulas normal;C5.01
22367;Marketing para as Tecnologias;13;-;LIGE, LIGE-PL;48;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;25/11/2022;Sala de Aulas normal;C5.01
22368;Marketing para as Tecnologias;12;-;LIGE, LIGE-PL;47;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;18/11/2022;Sala de Aulas normal;C5.01
22369;Marketing para as Tecnologias;11;-;LIGE, LIGE-PL;46;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;11/11/2022;Sala de Aulas normal;C5.01
22370;Marketing para as Tecnologias;10;-;LIGE, LIGE-PL;45;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;04/11/2022;Sala de Aulas normal;C5.01
22371;Marketing para as Tecnologias;9;-;LIGE, LIGE-PL;44;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;28/10/2022;Sala de Aulas normal;C5.01
22372;Marketing para as Tecnologias;8;-;LIGE, LIGE-PL;43;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;21/10/2022;Sala de Aulas normal;C5.01
22373;Marketing para as Tecnologias;7;-;LIGE, LIGE-PL;42;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;14/10/2022;Sala de Aulas normal;C5.01
22374;Marketing para as Tecnologias;6;-;LIGE, LIGE-PL;41;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;07/10/2022;Sala de Aulas normal;C5.01
22375;Marketing para as Tecnologias;5;-;LIGE, LIGE-PL;40;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;30/09/2022;Sala de Aulas normal;C5.01
22376;Marketing para as Tecnologias;4;-;LIGE, LIGE-PL;39;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;23/09/2022;Sala de Aulas normal;
22377;Marketing para as Tecnologias;3;-;LIGE, LIGE-PL;38;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Sex;13:00:00;14:30:00;16/09/2022;Sala de Aulas normal;C5.01
22378;Marketing para as Tecnologias;14;-;LIGE, LIGE-PL;50;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;07/12/2022;Sala de Aulas normal;1E08
22379;Marketing para as Tecnologias;13;-;LIGE, LIGE-PL;49;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;30/11/2022;Sala de Aulas normal;1E08
22380;Marketing para as Tecnologias;12;-;LIGE, LIGE-PL;48;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;23/11/2022;Sala de Aulas normal;1E08
22381;Marketing para as Tecnologias;11;-;LIGE, LIGE-PL;47;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;16/11/2022;Sala de Aulas normal;1E08
22382;Marketing para as Tecnologias;10;-;LIGE, LIGE-PL;46;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;09/11/2022;Sala de Aulas normal;1E08
22383;Marketing para as Tecnologias;9;-;LIGE, LIGE-PL;45;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;02/11/2022;Sala de Aulas normal;1E08
22384;Marketing para as Tecnologias;8;-;LIGE, LIGE-PL;44;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;26/10/2022;Sala de Aulas normal;1E08
22385;Marketing para as Tecnologias;7;-;LIGE, LIGE-PL;43;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;19/10/2022;Sala de Aulas normal;1E08
22386;Marketing para as Tecnologias;6;-;LIGE, LIGE-PL;42;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;12/10/2022;Sala de Aulas normal;1E08
22387;Marketing para as Tecnologias;4;-;LIGE, LIGE-PL;40;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;28/09/2022;Sala de Aulas normal;1E08
22388;Marketing para as Tecnologias;3;-;LIGE, LIGE-PL;39;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;21/09/2022;Sala de Aulas normal;1E08
22389;Marketing para as Tecnologias;2;-;LIGE, LIGE-PL;38;01769PL04;IGE-C3, IGE-C2, IGE-C1;36;Qua;13:00:00;14:30:00;14/09/2022;Sala de Aulas normal;1E08
22390;Gestão de Marcas;7;-;MM;42;M8345TP02;MMA2;41;Qui;13:00:00;14:30:00;13/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
22391;Gestão de Marcas;6;-;MM;41;M8345TP02;MMA2;41;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
22392;Gestão de Marcas;5;-;MM;40;M8345TP02;MMA2;41;Qui;13:00:00;14:30:00;29/09/2022;Sala Aulas Mestrado;Auditório Silva Leal
22393;Gestão de Marcas;4;-;MM;39;M8345TP02;MMA2;41;Qui;13:00:00;14:30:00;22/09/2022;Sala Aulas Mestrado;0S08
22394;Gestão de Marcas;3;-;MM;38;M8345TP02;MMA2;41;Qui;13:00:00;14:30:00;15/09/2022;Sala Aulas Mestrado;D1.05
22395;Gestão de Marcas;7;-;MM;42;M8345TP02;MMA2;41;Qui;11:00:00;12:30:00;13/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
22396;Gestão de Marcas;6;-;MM;41;M8345TP02;MMA2;41;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
22397;Gestão de Marcas;5;-;MM;40;M8345TP02;MMA2;41;Qui;11:00:00;12:30:00;29/09/2022;Sala Aulas Mestrado;Auditório Silva Leal
22398;Gestão de Marcas;4;-;MM;39;M8345TP02;MMA2;41;Qui;11:00:00;12:30:00;22/09/2022;Sala Aulas Mestrado;0S08
22399;Gestão de Marcas;3;-;MM;38;M8345TP02;MMA2;41;Qui;11:00:00;12:30:00;15/09/2022;Sala Aulas Mestrado;D1.05
22400;Gestão de Marcas;6;-;MM;42;M8345TP02;MMA2;41;Seg;11:00:00;12:30:00;10/10/2022;Sala Aulas Mestrado;
22401;Gestão de Marcas;5;-;MM;41;M8345TP02;MMA2;41;Seg;11:00:00;12:30:00;03/10/2022;Sala Aulas Mestrado;AA2.29
22402;Gestão de Marcas;4;-;MM;40;M8345TP02;MMA2;41;Seg;11:00:00;12:30:00;26/09/2022;Sala Aulas Mestrado;AA2.29
22403;Gestão de Marcas;3;-;MM;39;M8345TP02;MMA2;41;Seg;11:00:00;12:30:00;19/09/2022;Sala Aulas Mestrado;AA2.29
22404;Gestão de Marcas;2;-;MM;38;M8345TP02;MMA2;41;Seg;11:00:00;12:30:00;12/09/2022;Sala Aulas Mestrado;AA2.29
22405;Gestão de Marcas;6;-;MM;42;M8345TP02;MMA2;41;Seg;09:30:00;11:00:00;10/10/2022;Sala Aulas Mestrado;
22406;Gestão de Marcas;5;-;MM;41;M8345TP02;MMA2;41;Seg;09:30:00;11:00:00;03/10/2022;Sala Aulas Mestrado;AA2.29
22407;Gestão de Marcas;4;-;MM;40;M8345TP02;MMA2;41;Seg;09:30:00;11:00:00;26/09/2022;Sala Aulas Mestrado;AA2.29
22408;Gestão de Marcas;3;-;MM;39;M8345TP02;MMA2;41;Seg;09:30:00;11:00:00;19/09/2022;Sala Aulas Mestrado;AA2.29
22409;Gestão de Marcas;2;-;MM;38;M8345TP02;MMA2;41;Seg;09:30:00;11:00:00;12/09/2022;Sala Aulas Mestrado;AA2.29
22410;Estado e Políticas Públicas;13;-;LCP, LS, LS-PL;49;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;28/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22411;Estado e Políticas Públicas;12;-;LCP, LS, LS-PL;48;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;21/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22412;Estado e Políticas Públicas;11;-;LCP, LS, LS-PL;47;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;14/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22413;Estado e Políticas Públicas;10;-;LCP, LS, LS-PL;46;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;07/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22414;Estado e Políticas Públicas;9;-;LCP, LS, LS-PL;45;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;31/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22415;Estado e Políticas Públicas;8;-;LCP, LS, LS-PL;44;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;24/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22416;Estado e Políticas Públicas;7;-;LCP, LS, LS-PL;43;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;17/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22417;Estado e Políticas Públicas;6;-;LCP, LS, LS-PL;42;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;10/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22418;Estado e Políticas Públicas;5;-;LCP, LS, LS-PL;41;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;03/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22419;Estado e Políticas Públicas;4;-;LCP, LS, LS-PL;40;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;26/09/2022;Sala de Aulas normal;Auditório Afonso de Barros
22420;Estado e Políticas Públicas;3;-;LCP, LS, LS-PL;39;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;19/09/2022;Sala de Aulas normal;
22421;Estado e Políticas Públicas;2;-;LCP, LS, LS-PL;38;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;16:00:00;17:30:00;12/09/2022;Sala de Aulas normal;Auditório Afonso de Barros
22422;Estado e Políticas Públicas;13;-;LCP, LS, LS-PL;49;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;28/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22423;Estado e Políticas Públicas;12;-;LCP, LS, LS-PL;48;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;21/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22424;Estado e Políticas Públicas;11;-;LCP, LS, LS-PL;47;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;14/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22425;Estado e Políticas Públicas;10;-;LCP, LS, LS-PL;46;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;07/11/2022;Sala de Aulas normal;Auditório Afonso de Barros
22426;Estado e Políticas Públicas;9;-;LCP, LS, LS-PL;45;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;31/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22427;Estado e Políticas Públicas;8;-;LCP, LS, LS-PL;44;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;24/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22428;Estado e Políticas Públicas;7;-;LCP, LS, LS-PL;43;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;17/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22429;Estado e Políticas Públicas;6;-;LCP, LS, LS-PL;42;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;10/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22430;Estado e Políticas Públicas;5;-;LCP, LS, LS-PL;41;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;03/10/2022;Sala de Aulas normal;Auditório Afonso de Barros
22431;Estado e Políticas Públicas;4;-;LCP, LS, LS-PL;40;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;26/09/2022;Sala de Aulas normal;Auditório Afonso de Barros
22432;Estado e Políticas Públicas;3;-;LCP, LS, LS-PL;39;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;19/09/2022;Sala de Aulas normal;
22433;Estado e Políticas Públicas;2;-;LCP, LS, LS-PL;38;00076TP01;S-PL-C1, SC3, SC2, SC1, CPC1;77;Seg;14:30:00;16:00:00;12/09/2022;Sala de Aulas normal;Auditório Afonso de Barros
22434;Métodos e Técnicas de Investigação em Ciências Sociais;15;-;LSS-PL;51;01191TP05;SS-PL-A2;31;Qua;18:00:00;19:30:00;14/12/2022;Sala/anfiteatro aulas;
22435;Métodos e Técnicas de Investigação em Ciências Sociais;14;-;LSS-PL;50;01191TP05;SS-PL-A2;31;Qua;18:00:00;19:30:00;07/12/2022;Sala/anfiteatro aulas;AA2.28
22436;Métodos e Técnicas de Investigação em Ciências Sociais;13;-;LSS-PL;49;01191TP05;SS-PL-A2;31;Qua;18:00:00;19:30:00;30/11/2022;Sala/anfiteatro aulas;AA2.28
22437;Métodos e Técnicas de Investigação em Ciências Sociais;12;-;LSS-PL;48;01191TP05;SS-PL-A2;31;Qua;18:00:00;19:30:00;23/11/2022;Sala/anfiteatro aulas;B2.02
22438;Métodos e Técnicas de Investigação em Ciências Sociais;11;-;LSS-PL;47;01191TP05;SS-PL-A2;31;Qua;18:00:00;19:30:00;16/11/2022;Sala/anfiteatro aulas;C4.05
